Genetic_ID,Master_ID,continent,mt_hg,age
I13949.AG,I13949,Asia,T1,-644
I13957.AG,I13957,Asia,G2a+152,-2675
I1396.AG,I1396,South America,B2,1360
I13963.AG,I13963,Asia,C5b1b,-879
I13965.AG,I13965,Asia,G2a1,-320
I13970.AG,I13970,Africa,L3h1a2a,0
I13972.AG,I13972,Africa,T2+150,303
I13977.AG,I13977,Africa,L0f2a1,26
I13978.AG,I13978,Africa,L4b2a1,-323
I13979.AG,I13979,Africa,L3x1,-459
I13980.AG,I13980,Africa,HV1b1,-637
I13981.AG,I13981,Africa,L0a,-616
I13982.AG,I13982,Africa,L4b2a2,-200
I13983.AG,I13983,Africa,L4b2a2b,-200
I1400.AG,I1400,South America,B2,1345
I14000.AG,I14000,Asia,D4j,-5530
I14001.AG,I14001,Africa,L0a1a2,1614
I14009.AG,I14009,South America,B2,1200
I14051.AG,I14051,Asia,T2c1a,-740
I14052.AG,I14052,Asia,U5a1d,-740
I14053.AG,I14053,Asia,H,-740
I14054.AG,I14054,Asia,N1b1a,-773
I14055.AG,I14055,Asia,K1a12a,-740
I14056.AG,I14056,Asia,H2a1,-740
I14057.AG,I14057,Asia,HV1,-649
I14065.AG,I14065,Asia,I2,-925
I14066.AG,I14066,Asia,H,-925
I14088.AG,I14088,Europe,H1g1,523
I14089.AG,I14089,Europe,H5k,572
I14090.AG,I14090,Europe,J1c2b5,568
I14091.AG,I14091,Europe,U5b2a1a1a,558
I14095.AG,I14095,Europe,U5b1e1,484
I14096.AG,I14096,Europe,H4a1a2a,-23
I14097.AG,I14097,Europe,H66a1,-52
I14099.AG,I14099,Europe,H2a3b,-225
I14100.AG,I14100,Europe,J1c9,-352
I14101.AG,I14101,Europe,H2a3b,-225
I14102.AG,I14102,Europe,K1c1a,-225
I14103.AG,I14103,Europe,H53,-225
I14104.AG,I14104,Europe,H,-225
I14105.AG,I14105,Europe,H2a3b,-225
I14106.AG,I14106,Europe,K1c1a,-95
I14107.AG,I14107,Europe,K1c1a,-225
I14108.AG,I14108,Europe,V2a,-95
I14157.AG,I14157,Europe,H7b1,-3950
I14158.AG,I14158,Europe,J1c,-3950
I14159.AG,I14159,Europe,N1a1a1,-3950
I1416.AG,I1416,Asia,T1a2,-8100
I14160.AG,I14160,Europe,K2a,-3950
I14161.AG,I14161,Europe,T2b,-3950
I14162.AG,I14162,Europe,J1c1,-3950
I14163.AG,I14163,Europe,W1,-3950
I14164.AG,I14164,Europe,T2e,-3950
I14165.AG,I14165,Europe,H+152,-3950
I14166.AG,I14166,Europe,J2b1,-3950
I14167.AG,I14167,Europe,U5b3,-3900
I14168.AG,I14168,Europe,U5b2b3a,-3900
I14169.AG,I14169,Europe,N1a1a1a2,-3900
I14170.AG,I14170,Europe,H+16129,-3900
I14171.AG,I14171,Europe,H3,-3900
I14172.AG,I14172,Europe,U3a1,-3900
I14173.AG,I14173,Europe,K1a+195,-3900
I14174.AG,I14174,Europe,H,-3900
I14175.AG,I14175,Europe,J1c2,-3576
I14176.AG,I14176,Europe,K1a4a1,-3600
I14177.AG,I14177,Europe,T2b23,-5150
I14178.AG,I14178,Europe,T2b23,-5150
I14179.AG,I14179,Europe,H5,-5150
I14180.AG,I14180,Europe,J1c5,-5150
I14181.AG,I14181,Europe,N1a1a1a,-5150
I14182.AG,I14182,Europe,K1a,-5150
I14183.AG,I14183,Europe,H,-5150
I14185.AG,I14185,Europe,K1c1,-1900
I14186.AG,I14186,Europe,W3a1a,-1900
I14188.AG,I14188,Europe,K1a1b2a,-1900
I14189.AG,I14189,Europe,K1a4,-1900
I14190.AG,I14190,Europe,T2e,-4500
I14191.AG,I14191,Europe,R1b1,-1900
I14192.AG,I14192,Europe,H1j2a,-1900
I14193.AG,I14193,Europe,T2e,-1900
I14200.AG,I14200,Europe,K1b1a,-2378
I14307.AG,I14307,Europe,D4o2a,-4775
I14308.AG,I14308,Europe,D4o2a,-4764
I14326.AG,I14326,Europe,H1c,-2958
I14327.AG,I14327,Europe,H5,-131
I14339.AG,I14339,Asia,H,-2459
I14340.AG,I14340,Asia,N1b1a,-2390
I14341.AG,I14341,Asia,T2h,-2450
I14343.AG,I14343,Asia,U3b1a1,-2375
I14346.AG,I14346,Asia,U1a1,-2500
I14347.AG,I14347,Europe,K2a,-274
I14348.AG,I14348,Europe,U3a1c,-272
I14351.AG,I14351,Europe,K2a,-98
I14352.AG,I14352,Europe,K2a,-98
I14353.AG,I14353,Europe,U5b2a1a1,-170
I14358.AG,I14358,Europe,H3,-858
I14359.AG,I14359,Europe,J1c1,-50
I14360.AG,I14360,Europe,J1c1,-34
I14377.AG,I14377,Europe,U5b1b1d,-939
I14378.AG,I14378,Europe,I2,-314
I14379.AG,I14379,Europe,T2c1d+152,-851
I14380.AG,I14380,Europe,T2e1,-285
I14381.AG,I14381,Europe,U5b2b1a1,-493
I14465.AG,I14465,Europe,U5a2b1b,-575
I14467.AG,I14467,Europe,K1a4g,-575
I14468.AG,I14468,Europe,H+152,-575
I14481.AG,I14481,Europe,W3a,-884
I14493.AG,I14493,Oceania,P2,1563
I14497.AG,I14497,Europe,H1at,-1150
I14498.AG,I14498,Europe,W+194,-1150
I14499.AG,I14499,Europe,H3z1,-1350
I14500.AG,I14500,Europe,H1at,-1150
I14501.AG,I14501,Europe,H7c2,-1225
I14533_d.AG,I14533,Europe,T2,600
I14534.AG,I14534,Europe,J1c3,600
I14535.AG,I14535,Europe,U5b1c1a1,600
I14536.AG,I14536,Europe,K1c2,600
I14538.AG,I14538,Europe,K2b1b,600
I14539.AG,I14539,Europe,I3a,600
I14540.AG,I14540,Europe,X2b5,600
I14541.AG,I14541,Europe,H5b,600
I14542.AG,I14542,Europe,W1c,600
I14543.AG,I14543,Europe,K1a4a1g,-2025
I14549.AG,I14549,Europe,H1,-317
I14550.AG,I14550,Europe,H3+152,100
I14551.AG,I14551,Europe,H6a1a,-399
I14552_d.AG,I14552,Europe,J1c2,3
I14553.AG,I14553,Europe,H5c,-1857
I14585.AG,I14585,Europe,K1a1b2a,-1900
I14586.AG,I14586,Europe,H+16311,-5163
I14588.AG,I14588,Asia,U5b2a1a1,-975
I14599.AG,I14599,Europe,K1b1b1,-5150
I14600.AG,I14600,Europe,J1c5,-5150
I14601.AG,I14601,Asia,W5,-975
I14602.AG,I14602,Asia,J1c2e,-975
I14603.AG,I14603,Asia,H29,-927
I14605.AG,I14605,Asia,K1a12a,-925
I14606.AG,I14606,Asia,X4,-975
I14617.AG,I14617,Asia,H29,-965
I14618.AG,I14618,Asia,H8a1,-1036
I14619.AG,I14619,Asia,I2,-925
I14620.AG,I14620,Asia,T1a1,-965
I14621.AG,I14621,Asia,H8a1,-925
I14622.AG,I14622,Europe,H11a,829
I14627.AG,I14627,Asia,U8b1a2b,-3585
I14635.AG,I14635,Asia,U1a1,-550
I14644.AG,I14644,Asia,J2b1,-643
I14645.AG,I14645,Asia,T2a1,1200
I14647.AG,I14647,Asia,H13a1d,1200
I14648.AG,I14648,Asia,T1a7,1099
I14649_enhanced.AG,I14649,Asia,U3c,-2218
I14650.AG,I14650,Asia,U4b3,1200
I14651.AG,I14651,Asia,W6,1200
I14652.AG,I14652,Asia,H+152,1200
I14675.AG,I14675,Europe,J2b1a,-2071
I14676.AG,I14676,Europe,J1c3,-2103
I14677.AG,I14677,Europe,K1a1b1,-2379
I14678.AG,I14678,Europe,V+@72,-2297
I14685.AG,I14685,Europe,H7c1,1550
I14686.AG,I14686,Europe,U5a1a2a,1550
I14687.AG,I14687,Europe,T1a1l,1550
I14688.AG,I14688,Europe,T2b,-500
I14689.AG,I14689,Europe,H102,-2555
I14690.AG,I14690,Europe,T1a4,-1050
I14692.AG,I14692,Europe,H1a,-950
I14730.AG,I14730,Asia,H29,-4000
I14731.AG,I14731,Asia,J2a2e,-550
I14733.AG,I14733,Asia,H29,-451
I14734.AG,I14734,Asia,U2e1b,-550
I14735.AG,I14735,Asia,U3a'c,-550
I14736.AG,I14736,Europe,K1a1b1a,1325
I14737.AG,I14737,Europe,N1b1b1,1346
I14738.AG,I14738,Europe,U3a1a,1325
I14739.AG,I14739,Europe,H5c2,1325
I14740.AG,I14740,Europe,N9a3,1347
I14741.AG,I14741,Europe,K1a1b1a,1341
I14742.AG,I14742,Europe,H1+16189,-948
I14743_d.AG,I14743,Europe,I4a,-644
I14745.AG,I14745,Europe,X2b,-839
I14747.AG,I14747,Europe,H3,-424
I14759.AG,I14759,Asia,U9b,-1750
I14760.AG,I14760,Asia,U5a2,823
I14761.AG,I14761,Asia,K1a17,-1750
I14762.AG,I14762,Asia,J1b1b1,-1633
I14764.AG,I14764,Asia,H+16311,-632
I14765.AG,I14765,Asia,U3a2a,-800
I14767.AG,I14767,Asia,H14a+146,-1306
I14771.AG,I14771,Europe,C5a,-3675
I14772.AG,I14772,Europe,C5a,-3675
I14773.AG,I14773,Europe,C5a,-3675
I14774.AG,I14774,Europe,C5a,-3675
I14780.AG,I14780,Africa,L0d3,1800
I14781.AG,I14781,Africa,L0a1a+200,1845
I14782.AG,I14782,Asia,H+152,-1750
I14784.AG,I14784,Asia,H,-1745
I14785.AG,I14785,Asia,J1b2,-1750
I14786.AG,I14786,Asia,J1b2,-1590
I14787.AG,I14787,Asia,H5,1000
I14788.AG,I14788,Asia,K1a15,-2500
I14789.AG,I14789,Asia,H,-1708
I1479.AG,I1479,South America,R,1400
I14790.AG,I14790,Asia,N3a,1000
I14791.AG,I14791,Asia,N3a,1008
I14792.AG,I14792,Asia,N1a1a3,-2297
I14793.AG,I14793,Asia,N1a1b,-3250
I14794.AG,I14794,Asia,K1a+150,-2500
I14797.AG,I14797,Asia,N2a,-2500
I14798.AG,I14798,Asia,U3b1a,-2500
I14799.AG,I14799,Asia,I1,375
I14800.AG,I14800,Europe,J2b1,-278
I14801.AG,I14801,Europe,X2b+226,-264
I14802.AG,I14802,Europe,X2d,-297
I14803.AG,I14803,Europe,H2a1,-274
I14804.AG,I14804,Europe,H1o,-283
I14806.AG,I14806,Europe,H1bb,-280
I14807.AG,I14807,Europe,T1a1,-291
I14808.AG,I14808,Europe,H1,-324
I14809.AG,I14809,Europe,V7,-249
I14812.AG,I14812,Asia,U7b,-616
I14813.AG,I14813,Asia,HV1a1,-1995
I14819.AG,I14819,Europe,C5a,-3675
I14820.AG,I14820,Asia,U5b1b1+@16192,1560
I14821.AG,I14821,Asia,U5b1b1+@16192,800
I14822.AG,I14822,Asia,H14a,800
I14823.AG,I14823,Asia,T1a2,1573
I14824.AG,I14824,Asia,HV4a2b,494
I14825.AG,I14825,North America,A2ao,-1248
I14826.AG,I14826,North America,D1,-1821
I14831.AG,I14831,Asia,T2b9,800
I14832.AG,I14832,Asia,H+195,800
I14833.AG,I14833,Asia,H14a,550
I14837.AG,I14837,Europe,K1a4a1c,-96
I14839.AG,I14839,Asia,U1a1a3,484
I1484.AG,I1484,South America,R,1135
I14840.AG,I14840,Asia,H8c,472
I14842.AG,I14842,Asia,H87,550
I14843.AG,I14843,Asia,T2a3,550
I14844.AG,I14844,Asia,H47a,1564
I14845.AG,I14845,Asia,K1a19,50
I14846.AG,I14846,Europe,K1a1b1a,1325
I14847.AG,I14847,Europe,H1aj1a,1325
I14848.AG,I14848,Europe,K1a9,1325
I14849.AG,I14849,Europe,H1c1,1325
I1485.AG,I1485,South America,R,890
I14850.AG,I14850,Europe,U1b1,1346
I14851.AG,I14851,Europe,K1a1b1a,1346
I14852.AG,I14852,Europe,H6a1a1a,1325
I14853.AG,I14853,Europe,U1b1,1344
I14854.AG,I14854,Europe,U5a1a2a,1325
I14855.AG,I14855,Europe,U5a1a2a,1325
I14857.AG,I14857,Europe,H3an,-458
I14858.AG,I14858,Europe,J1c1,-304
I14859.AG,I14859,Europe,H7d3,-277
I14860.AG,I14860,Europe,X2b+226,-281
I14861.AG,I14861,Europe,V,-860
I14862.AG,I14862,Europe,H1,-884
I14863.AG,I14863,Europe,U5b1b1+@16192,-275
I14864.AG,I14864,Europe,T2b,-889
I14865.AG,I14865,Europe,H,-873
I14866.AG,I14866,Europe,H1at1,-276
I14872.AG,I14872,Europe,HV,-1475
I14875.AG,I14875,North America,B2,877
I14876.AG,I14876,North America,B2,1326
I14879.AG,I14879,North America,C1b,1299
I14880.AG,I14880,North America,A2h,1361
I14881.AG,I14881,North America,A2,1353
I14882.AG,I14882,North America,A2,1315
I14883.AG,I14883,North America,A2,1362
I14897.AG,I14897,Europe,J1c1,1347
I14898.AG,I14898,Europe,U1b1,1335
I14899.AG,I14899,Europe,K1a1b1a,1325
I14900.AG,I14900,Europe,U5a2b2a,1325
I14901.AG,I14901,Europe,HV1b2,1325
I14903.AG,I14903,Europe,K1a1b1a,1325
I14904.AG,I14904,Europe,T1a1b,1344
I14916.AG,I14916,Europe,H,-1818
I14920.AG,I14920,North America,C1b,1012
I14921.AG,I14921,North America,C1b,1271
I14922.AG,I14922,North America,B2e,947
I14923.AG,I14923,North America,B2e,1347
I14925.AG,I14925,Asia,M7b1a2a1,400
I14926.AG,I14926,Asia,F4b1,400
I14927.AG,I14927,Asia,M7b1a2a1,400
I14928.AG,I14928,Asia,B5a2a1+16129,400
I14929.AG,I14929,Asia,B4a1a,400
I14930.AG,I14930,Asia,E1a1a1,400
I14931.AG,I14931,Asia,E1a1a1,400
I14933.AG,I14933,Asia,F3b1a,400
I14934.AG,I14934,Asia,E2a,400
I14937.AG,I14937,Asia,B4a1a,400
I14962.AG,I14962,Europe,T2c1+146,-5594
I14965.AG,I14965,Europe,T2b,-5550
I14980.AG,I14980,Europe,U5a2b,-675
I14983.AG,I14983,Europe,J1c1,-675
I14984.AG,I14984,Europe,H1+152,-320
I14985.AG,I14985,Europe,H5c,-275
I14986.AG,I14986,Europe,H73,-305
I14987.AG,I14987,Europe,T1a1,-305
I14988.AG,I14988,Europe,H,-305
I14990.AG,I14990,North America,C1b,1253
I14991.AG,I14991,North America,C1b,1336
I14992.AG,I14992,North America,C1b,1407
I14994.AG,I14994,North America,A2+(64),1247
I15027.AG,I15027,Europe,U4a3a,1265
I15028.AG,I15028,Europe,J1c2e,-2268
I15029.AG,I15029,Europe,V,-3750
I15030.AG,I15030,Europe,U5b1+16189+@16192,-3750
I15031.AG,I15031,Europe,T2b3d,-3750
I15032.AG,I15032,Europe,H3,-3750
I15033.AG,I15033,Europe,T1a1,-1815
I15034.AG,I15034,Europe,J2a1a1a,-3050
I15035.AG,I15035,Europe,H4a1a,-3050
I15039.AG,I15039,Europe,H6a1a,-235
I15040.AG,I15040,Europe,U5b1b1+@16192,-290
I15041.AG,I15041,Europe,H1,-1201
I15042.AG,I15042,Europe,H26a1,-275
I15043.AG,I15043,Europe,U5b2b3a1,-290
I15044.AG,I15044,Europe,H3v+16093,-280
I15045.AG,I15045,Europe,H13a1a1a,-305
I15046.AG,I15046,Europe,H4a1c1a,-306
I15047.AG,I15047,Europe,H13a1a1,-220
I15048.AG,I15048,Europe,H1aa1,-435
I15049.AG,I15049,Europe,W1+119,-325
I15050.AG,I15050,North America,A2e,1101
I15051.AG,I15051,North America,A2e,1098
I15071.AG,I15071,Europe,U5b1b1+@16192,-675
I15073.AG,I15073,Europe,H5,-5660
I15074.AG,I15074,Europe,J1c15,-5550
I15081.AG,I15081,North America,C1b2,1091
I15082.AG,I15082,North America,C1b2,1277
I1510_d.AG,I1510,Asia,N1a1a1a,-5975
I15105.AG,I15105,North America,A2,1244
I15106.AG,I15106,North America,C1b2,1248
I15107.AG,I15107,North America,B2,1346
I15108.AG,I15108,North America,B2,1438
I15109.AG,I15109,North America,B2,1440
I15111.AG,I15111,North America,A2,1343
I15112.AG,I15112,North America,C1b2,1248
I15132.AG,I15132,Asia,U3b2,-2529
I15156.AG,I15156,Asia,D6a2,400
I15158.AG,I15158,Asia,B4b1a2f,400
I15159.AG,I15159,Asia,F4b1,400
I15160.AG,I15160,Asia,F4b1,400
I15162.AG,I15162,Asia,E1a1a,400
I15164.AG,I15164,Asia,E2a,400
I15166.AG,I15166,Asia,E1a1a,400
I15168.AG,I15168,North America,B2b,-5120
I15170.AG,I15170,North America,C1b+16311,444
I15171.AG,I15171,North America,C1b+16311,1350
I15172.AG,I15172,North America,A2,1350
I15173.AG,I15173,North America,B2,1346
I15174.AG,I15174,North America,D1,1350
I15175.AG,I15175,North America,C1b+16311,1350
I15176.AG,I15176,North America,A2,1350
I15232.TW,I15232,Europe,U4d2,838
I1524.AG,I1524,Europe,A2a,1045
I1525.AG,I1525,Europe,A2a,255
I1526.AG,I1526,Europe,C4a1a3,-2846
I15330.AG,I15330,North America,L3e2a1b1,1812
I15331.AG,I15331,North America,L3e2a1b1,1812
I15332.AG,I15332,North America,L3e2a1b1,1812
I15333.AG,I15333,North America,L3e1a1a,1812
I15334.AG,I15334,North America,L3f1b1a,1812
I15335.AG,I15335,North America,L2b1a3,1812
I15336.AG,I15336,North America,L3e2,1812
I15337.AG,I15337,North America,L3e2,1812
I15338.AG,I15338,North America,L2b1a3,1812
I15339.AG,I15339,North America,L2a1+143+16189  (16192)+@16309,1812
I15340.AG,I15340,North America,L3e2a1b1,1812
I15342.AG,I15342,North America,J1b1a1a,1812
I15462.AG,I15462,Europe,T1a1,734
I15463.AG,I15463,Europe,X2e2b,750
I15476.AG,I15476,North America,A2+(64),-5120
I15477.AG,I15477,North America,A2+(64)+@16111,-5125
I15478_d.AG,I15478,North America,B2b,-2998
I15479.AG,I15479,North America,A2+(64),-1100
I15481.AG,I15481,North America,D1,-2850
I15485.AG,I15485,Europe,H,200
I15486.AG,I15486,Europe,T2,200
I15487.AG,I15487,Europe,T1a,250
I15488.AG,I15488,Europe,H41a,250
I15489.AG,I15489,Europe,H,250
I15490.AG,I15490,Europe,H6b,200
I15491.AG,I15491,Europe,H7,200
I15492.AG,I15492,Europe,H7,302
I15493.AG,I15493,Europe,H8c,200
I15494.AG,I15494,Europe,H5a2,200
I15495.AG,I15495,Europe,H49,200
I15496.AG,I15496,Europe,T2b+16362,250
I15497.AG,I15497,Europe,J1c,200
I15498.AG,I15498,Europe,H36,200
I15499.AG,I15499,Europe,L2a1j,155
I15500.AG,I15500,Europe,R0a1a,210
I15501.AG,I15501,Europe,J1c1,200
I15502.AG,I15502,Europe,U3a2a1,270
I15503.AG,I15503,Europe,U5a2c,150
I15504.AG,I15504,Europe,H47a,250
I15505.AG,I15505,Europe,J1d1a1,200
I15507.AG,I15507,Europe,K1c2,250
I15508.AG,I15508,Europe,W6,250
I15509.AG,I15509,Europe,I4b,200
I15510.AG,I15510,Europe,H26a1,200
I15511.AG,I15511,Europe,H,200
I15512.AG,I15512,Europe,X2+225,200
I15513.AG,I15513,Europe,H8c,175
I15514.AG,I15514,Europe,U4a2a,200
I15515.AG,I15515,Europe,K1a3a,200
I15516.AG,I15516,Europe,H13a1a1,181
I15517.AG,I15517,Europe,HV,173
I15518.AG,I15518,Europe,U2e1a1,262
I15519.AG,I15519,Europe,R0a2d,200
I15520.AG,I15520,Europe,U5b2b,254
I15521.AG,I15521,Europe,H,194
I15522.AG,I15522,Europe,H,250
I15523.AG,I15523,Europe,H+152,250
I15524.AG,I15524,Europe,HV9+152,250
I15525.AG,I15525,Europe,H13a1a1,200
I15526.AG,I15526,Europe,H13a2b2,270
I15527.AG,I15527,Europe,H30b1,135
I15528.AG,I15528,Europe,T1a1n,155
I15529.AG,I15529,Europe,H11a2,150
I15530.AG,I15530,Europe,K1a2a,150
I15531.AG,I15531,Europe,H10a1,355
I15532.AG,I15532,Europe,J2b1c,350
I15533.AG,I15533,Europe,V1a1,306
I15534.AG,I15534,Europe,H5,296
I15535.AG,I15535,Europe,H1b,340
I15536.AG,I15536,Europe,U5a1j,200
I15537.AG,I15537,Europe,H13a2a,900
I15538.AG,I15538,Europe,H1e1a6,939
I15540.AG,I15540,Europe,J1b1a1,924
I15541.AG,I15541,Europe,K1a4,900
I15542.AG,I15542,Europe,H9a,970
I15543.AG,I15543,Europe,H1f+16093,900
I15544.AG,I15544,Europe,HV9,369
I15545.AG,I15545,Europe,H1,478
I15546.AG,I15546,Europe,L2a1+143+16189  (16192),395
I15547.AG,I15547,Europe,H+152,395
I15548.AG,I15548,Europe,W+194,395
I15549.AG,I15549,Europe,H5b,352
I15550.AG,I15550,Europe,H41a,400
I15551.AG,I15551,Europe,T1a,305
I15552.AG,I15552,Europe,H1c,395
I15553.AG,I15553,Europe,T2b25,365
I15554.AG,I15554,Europe,H,430
I15555.AG,I15555,Europe,X2i+@225,430
I15556.AG,I15556,Europe,H10d,395
I15571.AG,I15571,Europe,HV0a,-1467
I15582.AG,I15582,Europe,T2c1+146,-1516
I15587.AG,I15587,North America,A2e,950
I15590.AG,I15590,North America,A2e,1099
I15591.AG,I15591,North America,C1b2,1335
I15592.AG,I15592,North America,A2e,1091
I15593.AG,I15593,North America,A2,976
I15594.AG,I15594,North America,A2e,950
I15595.AG,I15595,North America,C1b2,649
I15596.AG,I15596,North America,C1b2,1008
I15597.AG,I15597,North America,C1b2,950
I15598.AG,I15598,North America,A2e,950
I15600.AG,I15600,North America,C1b,733
I15601.AG,I15601,North America,C1b2,722
I15602.AG,I15602,North America,C1b2,950
I15604.AG,I15604,North America,C1b2,950
I15616.AG,I15616,Europe,H+152,-3950
I15617.AG,I15617,Europe,J1c6a,-3950
I15618.AG,I15618,Europe,T2b,-3950
I15619.AG,I15619,Europe,H7,-3950
I15620.AG,I15620,Europe,H1,-3950
I15621.AG,I15621,Europe,HV0a,-3950
I15622.AG,I15622,Europe,H,-3950
I15623.AG,I15623,Europe,J1c2,-4138
I1563.AG,I1563,Europe,H5,-3498
I15642.AG,I15642,Europe,HV0a,-2000
I15643.AG,I15643,Europe,U4d1,-2000
I15644.AG,I15644,Europe,H+152,-2000
I15646.AG,I15646,Europe,H,-2000
I15648.AG,I15648,Europe,K1a+195,-3447
I1565.AG,I1565,Europe,U5b2b2,-3724
I15650.AG,I15650,Europe,H1,-1108
I15665.AG,I15665,North America,C1b2,1227
I15667.AG,I15667,North America,C1b2,1434
I15668.AG,I15668,North America,C1b2,1353
I15671.AG,I15671,North America,A2e,950
I15672.AG,I15672,North America,C1b,1083
I15674.AG,I15674,North America,C1b2,1325
I15675.AG,I15675,North America,A2e,950
I15676.AG,I15676,North America,C1b2,1486
I15677.AG,I15677,North America,C1d1,1095
I15678.AG,I15678,North America,C1b2,980
I15679.AG,I15679,North America,A2h,976
I15682.AG,I15682,North America,C1b2,950
I15705.AG,I15705,Europe,N1a1a1,-6146
I15706.AG,I15706,Europe,H5'36,1630
I15707.AG,I15707,Europe,J1c+16261,1551
I15729.AG,I15729,Asia,W3a1,-1200
I15730.AG,I15730,Asia,K1a12a,-1335
I15731.AG,I15731,Asia,X2,-1335
I15732.AG,I15732,Asia,K1a1,-1368
I15733.AG,I15733,Asia,J1c,-1370
I15734.AG,I15734,Asia,T1a2,-1375
I15741.AG,I15741,Europe,H,854
I15742.AG,I15742,Europe,H3h6,718
I15743.AG,I15743,Europe,H7d,921
I15744.AG,I15744,Europe,X2e2b,722
I15748.AG,I15748,Asia,U5a2+16362,-1335
I15749.AG,I15749,Asia,U8b1a2b,-1200
I15750.AG,I15750,Asia,W3b,-1335
I1577.AG.BY,I1577,Europe,U5,-28250
I15818.AG,I15818,Europe,HV0a,-5250
I15819.AG,I15819,Europe,K1a3a3,-5250
I15823.AG,I15823,Europe,K1a4a1,-3600
I15824.AG,I15824,Europe,J2b1a,-1950
I15825.AG,I15825,Europe,J1c2,-1900
I15826.AG,I15826,Europe,T2b,-3555
I15844.AG,I15844,Europe,H+16311,-900
I15848.AG,I15848,Europe,H1e1b1,-900
I1593.AG,I1593,Europe,U5b2a2,-3577
I15939.AG,I15939,Europe,J,-1550
I1594.AG,I1594,Europe,J1c1b1,-3190
I15940.AG,I15940,Europe,M1a1b1,-2253
I15941.AG,I15941,Europe,H1k,-2246
I15942.AG,I15942,Europe,H4a1a,-2347
I15943.AG,I15943,Europe,U1a1a,-3773
I15945.AG,I15945,Europe,J2b1a,-3875
I15946.AG,I15946,Europe,T2c1d+152,-4018
I15947.AG,I15947,Europe,R,-3625
I15950.AG,I15950,Europe,K1a4a1a2a,-435
I15951.AG,I15951,Europe,H13b1+200,-285
I15952.AG,I15952,Europe,H6a1a,-360
I15953.AG,I15953,Europe,H6a1a,-235
I15954.AG,I15954,Europe,H1q,-355
I15955.AG,I15955,Europe,U5a2b,-1109
I15956.AG,I15956,Europe,H1e,-1100
I15957.AG,I15957,Europe,H+152,-1100
I15958.AG,I15958,Europe,T2b,-1100
I15959.AG,I15959,Europe,K1a+150,-1072
I15960.AG,I15960,Europe,I4a1,-1100
I15961.AG,I15961,Europe,T2b,-1100
I15962.AG,I15962,North America,C1b2,1433
I15963.AG,I15963,North America,C1b2,732
I15964.AG,I15964,North America,C1b2,952
I15965.AG,I15965,North America,C1b2,1063
I15966.AG,I15966,North America,C1b2,1182
I15968.AG,I15968,North America,A2e,1020
I15969.AG,I15969,North America,C1b2,955
I15970.AG,I15970,North America,A2e,950
I15971.AG,I15971,North America,A2e,1271
I15972.AG,I15972,North America,C1b2,1414
I15973.AG,I15973,North America,A2e,1315
I15975.AG,I15975,North America,A2,1100
I15976.AG,I15976,North America,C1b2,838
I15977.AG,I15977,North America,C1b2,948
I15978.AG,I15978,North America,A2e,991
I16006.AG,I16006,Europe,H,-5069
I16007.AG,I16007,Europe,T2b23,-5150
I16008.AG,I16008,Europe,K1a1,-5150
I16009.AG,I16009,Europe,K1b1b1,-5150
I16010.AG,I16010,Europe,K1a1,-5150
I16011.AG,I16011,Europe,T2c1d1,-5150
I16012.AG,I16012,Europe,J1c2,-5150
I16013.AG,I16013,Europe,W5,-5150
I16014.AG,I16014,Europe,J2b1,-5150
I16015.AG,I16015,Europe,W5,-5150
I16016.AG,I16016,Europe,K1a1,-5150
I16086_d.AG,I16086,Europe,J1c1,-675
I16087.AG,I16087,Europe,U5b1b,-675
I16088.AG,I16088,Europe,U5b1b1+@16192,-643
I16089.AG,I16089,Europe,H5e1a,-1050
I16090.AG,I16090,Europe,V10,-400
I16092.AG,I16092,Europe,U5b3b,-3435
I16099.AG,I16099,Europe,HV0+195,-1375
I16100.AG,I16100,Europe,T2b,-1375
I16108.AG,I16108,Europe,X2b4,-3576
I16109.AG,I16109,Europe,K1a1b2b,-2000
I16110.AG,I16110,Europe,I4a,-2000
I16111.AG,I16111,Europe,T1a1,-1375
I16112.AG,I16112,Europe,V7,-1375
I16113.AG,I16113,Europe,K1a1b2a1a,488
I16116.AG,I16116,Asia,H14a,-1100
I16117.AG,I16117,Asia,U3c,-636
I16118.AG,I16118,Asia,K1a4f1,-645
I16119.AG,I16119,Asia,U3b2c,-336
I16120.AG,I16120,Asia,T2g1a,-1440
I16121.AG,I16121,Europe,T2c1d1,-3900
I16122.AG,I16122,Europe,V,-3900
I16161.AG,I16161,Europe,J1c3,-1484
I16163.AG,I16163,Europe,J1c2,-626
I16164.AG,I16164,Europe,K1a3,-2465
I16165.AG,I16165,Europe,V,-3721
I16166.AG,I16166,Europe,J1c1,-3796
I16168.AG,I16168,Europe,U5b2b3,-3857
I16169.AG,I16169,Europe,T2b3,-2227
I16170.AG,I16170,Europe,H3,-1387
I16173.AG,I16173,North America,C1b2,950
I16174.AG,I16174,North America,C1b2,1056
I16175.AG,I16175,North America,C1b2,1275
I16176.AG,I16176,North America,A2e,1256
I16177.AG,I16177,North America,C1b2,1075
I16178.AG,I16178,North America,C1b2,1248
I16180.AG,I16180,North America,A2e,1088
I16181.AG,I16181,North America,C1b2,1275
I16182.AG,I16182,Europe,J1c,-1100
I16183.AG,I16183,Europe,J2a1a1,-3214
I16184.AG,I16184,Europe,H17,-1400
I16191.AG,I16191,Asia,U7a,-658
