genetic_id,master_id,continent,mt_hg,age
I22936.AG,I22936,Europe,H1ba,-675
I14190.AG,I14190,Europe,T2e,-4500
Karos2/16,Karos2/16,Europe,X2l,920
I4971.AG,I4971,Europe,K1,-5649
DA81,DA81,Asia,A16,184
I28397.AG,I28397,Europe,J1c1b1a,800
I0725,I0725,Asia,N1a1a1,-6000
I14759.AG,I14759,Asia,U9b,-1750
I4634.AG,I4634,Asia,I1b,-3048
I7335.AG,I7335,Europe,C4a1a3,-2515
PCA0046,PCA0046,Europe,U8a1a1b,135
I20671.AG,I20671,Europe,J1c2,500
I2461,I2461,Europe,H5c,-2320
LIAV_43,LIAV_43,Europe,U2e3,-500
I4141.AG,I4141,Europe,U4c1a,-2300
ARS001,ARS001,Asia,D4,-933
AV1,AV1,Europe,X2m'n,589
I14539.AG,I14539,Europe,I3a,600
I4355.AG,I4355,Asia,J2b1,-948
I12774.AG,I12774,Europe,H10b,-604
Sarretudvari-Hizofold/118/anc12,Sarretudvari-Hizofold/118/anc12,Europe,T2f1a1,935
I32299.TW,I32299,Europe,T1a1,1200
I0797,I0797,Europe,H46b,-5175
I1502,I1502,Europe,K1c1,-2085
I5690.AG,I5690,Europe,T1a1,-624
LRCMUS73A,LRCMUS73A,Europe,T2e,550
I6492,I6492,Europe,T2b11,350
I19487.AG,I19487,Europe,H13b1+200,-800
I6432.AG,I6432,Asia,J1d3a,-1178
I7960.AG,I7960,Europe,U2e2a1a2,-2000
I20644.AG,I20644,Europe,H1,500
I20750.AG,I20750,Europe,U4b2,-1950
DA59,DA59,Asia,D4j8,-331
I8373.AG,I8373,Asia,H80,600
I14853.AG,I14853,Europe,U1b1,1344
POST_47,POST_47,Europe,K2a5,-2045
I14687.AG,I14687,Europe,T1a1l,1550
DA105,DA105,Asia,F1b1+@152,176
I3921.AG,I3921,Oceania,P1d1,690
I15492.AG,I15492,Europe,H7,302
RISE499,RISE499,Asia,H5a1,-1401
Aes6,Aes6,Europe,H5,-2832
I17308.AG,I17308,Asia,X2d1,-306
I14499.AG,I14499,Europe,H3z1,-1350
I24886.AG,I24886,Europe,H10+(16093),-5150
I0046,I0046,Europe,T2c,-5101
I13737.AG,I13737,North America,B2e,1198
I15616.AG,I15616,Europe,H+152,-3950
I18520.AG,I18520,Africa,L2a1d1,850
I6944.AG,I6944,Asia,U4d3,825
I11855.AG,I11855,Asia,I,-856
I3808,I3808,Europe,H1,1550
I1710,I1710,Asia,T1a2,-7630
Karos2/44,Karos2/44,Europe,H2a1n,920
I8136,I8136,Europe,K1b1a1,-1512
I5457.AG,I5457,North America,D1,-5426
I3324,I3324,Europe,H1,-276
I1003.AG,I1003,Europe,U4b1a1a1,-1875
I4340.AG,I4340,Asia,T2c1c,-1341
I13887.AG,I13887,Asia,N9b1,-2082
PCA0015,PCA0015,Europe,H1f1a,170
I19493.AG,I19493,Europe,K1a4a1,-800
I3864.AG,I3864,Asia,R1b1,-1612
I14803.AG,I14803,Europe,H2a1,-274
I20632.AG,I20632,Europe,V2b,-225
I12029,I12029,Europe,U5a1a1d,550
I3214,I3214,Europe,V3,-2950
JK2903,JK2903,Africa,U5a,-42
I26745.AG,I26745,Europe,J1c2,724
E09537_d,E09537_d,Europe,K1a,-2384
I18658.AG,I18658,Europe,U5a2d,-5150
I24882.AG,I24882,Europe,H,-649
mota,mota,Africa,L3x2a,-2522
I6262.AG,I6262,Asia,A8a1,-1320
I24902.AG,I24902,Europe,T2b,-5150
I2549.AG,I2549,South America,D1,1410
RISE553,RISE553,Asia,F1b,-870
I7943.AG,I7943,Africa,L2d1a,1550
I1281,I1281,Europe,H1t,-2720
RISE61,RISE61,Europe,J1c4,-2672
I8140_d,I8140_d,Europe,K1a+195,-1948
I10397.AG,I10397,Europe,H5a1a,-2000
I1736,I1736,Europe,U5b2b1,-6159
I2230.AG,I2230,South America,C1b,-6624
I3832.AG,I3832,Asia,N1b1a2,-1350
I7497,I7497,Europe,H20a,1050
LHHEG12,LHHEG12,Europe,U8a1a2,550
RA62,RA62,Europe,H1+16311,-2904
I4285.AG,I4285,Asia,U7a3a,-1735
Kenezlo-Fazekaszug1/10939,Kenezlo-Fazekaszug1/10939,Europe,N1a1a1a1a,950
I20623.AG,I20623,Europe,V2b,-275
DA74,DA74,Asia,H7b,410
I17314.AG,I17314,Europe,U5a1b,-300
I0047,I0047,Europe,V9,-2001
I14831.AG,I14831,Asia,T2b9,800
I19383_d.AG,I19383,Africa,L3e3,1450
I19420.AG,I19420,Africa,L3e1d1,1489
I1581,I1581,Asia,U3,-6350
DA43,DA43,Asia,D4a6,-200
I0354,I0354,Europe,U5a1,-1853
I18241.AG,I18241,Europe,T2b,-775
I14102.AG,I14102,Europe,K1c1a,-225
I24279.AG,I24279,Europe,K1a3a,-5150
I19387.AG,I19387,Africa,L2a1b1a,1543
I19207.AG,I19207,Europe,H,-282
I15742.AG,I15742,Europe,H3h6,718
I4088,I4088,Europe,K2a,-4204
I4158.AG,I4158,Asia,H2,-1450
I14767.AG,I14767,Asia,H14a+146,-1306
I11843.AG,I11843,Europe,T1a1,-1600
I14848.AG,I14848,Europe,K1a9,1325
I11304,I11304,Europe,U5a2+16294,-2950
I13730.AG,I13730,Europe,H1bb,-287
I16752.AG,I16752,Europe,H5a3a,750
I18164.AG,I18164,Asia,J2b1f,-1175
I1314,I1314,Europe,J2a1a1,-2633
I16389.AG,I16389,Europe,H1ad,700
I3920,I3920,Europe,H,-3820
I14501.AG,I14501,Europe,H7c2,-1225
I26718.AG,I26718,Europe,V16,250
I4086.AG,I4086,Asia,U1a1d,-3500
I5520,I5520,Europe,K1b2a,-2250
I2443,I2443,Europe,T2c1d+152,-2156
I4628,I4628,Europe,U5a2d,-5077
I19452.AG,I19452,Europe,K1c1,-2500
I27774.AG,I27774,Europe,H,-5150
I0159.SG,I0159,Europe,K1a4a1a2b,716
I13892.AG,I13892,Europe,T2e1,-3727
I13168.AG,I13168,Europe,K2a,-1343
I0011,I0011,Europe,U5a1,-5618
I2560.AG,I2560,South America,R,1000
I12366.AG,I12366,South America,D1g+16189,1850
I8370.AG,I8370,Asia,H,600
I12790.AG,I12790,Europe,H2a1,-250
LHSZ40,LHSZ40,Europe,T2,550
I19014.AG,I19014,Africa,H2a,850
I20630_d.AG,I20630,Europe,H1au1b,-225
I5044,I5044,Europe,K1b1a,-2100
I4886,I4886,Europe,H6a,-2124
I8212,I8212,Europe,H27+16093,-425
I2110,I2110,Europe,T2b,-3785
I1061.AG,I1061,Europe,H5a1,-1875
I0439,I0439,Europe,U5a1a1,-3121
I4540.AG,I4540,Asia,R0a2,1540
I2017,I2017,Europe,K2a,-5175
I7692,I7692,Europe,U5b1+16189+@16192,-1950
I8089.AG,I8089,North America,L2b1a3,1825
I24905.AG,I24905,Europe,J1c2,-5150
A_7,A_7,Asia,Y1,-650
I24907.AG,I24907,Europe,N1a1a1a3,-5150
I4560,I4560,Europe,K1a3a,-1600
I16707.AG,I16707,Asia,R1a1a,-873
I15848.AG,I15848,Europe,H1e1b1,-900
I19550.AG,I19550,Africa,L3d1a1a,1429
I24021.AG,I24021,Europe,H59,-5150
I13684.AG,I13684,Europe,W1+119,-458
I1496,I1496,Europe,K1a3a3,-5102
I2529,I2529,Europe,T1a,-5650
I0232,I0232,Europe,U5a1f2,-1525
Aes13,Aes13,Europe,X2b+226,-2958
I6609,I6609,Europe,U5b1e,-2290
I0556,I0556,Europe,U8a1,-3675
I11872.AG,I11872,Europe,U2+152,-5150
I2105,I2105,Europe,T1a1,-3000
I30478.TW,I30478,Oceania,B4a1a1a18,1704
PCA0044,PCA0044,Europe,H5a1,170
I26894.AG,I26894,Europe,H60a,480
I12646,I12646,Europe,K2b1a1,1200
DA58,DA58,Asia,W1c,-128
JK2896,JK2896,Africa,HV1b2,-316
I5379,I5379,Europe,HV0+195,-2382
JK2134,JK2134,Africa,J1d,-672
I13617.AG,I13617,Europe,H,-1136
Kudruküla1,Kudruküla1,Europe,U5b1d1,-3628
I16418.AG,I16418,Europe,U5a1d2a,-5
I7090.AG,I7090,South America,C1c,-5212
I5876,I5876,Europe,U5a2a,-6872
I16803.AG,I16803,Europe,H,-1944
N18,N18,Europe,N1a1a1,-3512
Karos2/29,Karos2/29,Europe,J1b1a1e,920
AED_249,AED_249,Europe,T2c1d1a,485
I13694.AG,I13694,Asia,B4a1a,400
I28388.AG,I28388,Europe,U8b1a1,300
I14840.AG,I14840,Asia,H8c,472
I4614.AG,I4614,Asia,T2c1c1,-3005
I3777,I3777,Europe,V17,650
I13981.AG,I13981,Africa,L0a,-616
KM1,KM1,Europe,U5b1b,-4250
I7032.AG,I7032,Asia,C4a2a1,-899
I0162,I0162,Europe,H16a'c'd,-4438
I12472.AG,I12139,Asia,M65a+@16311,-900
Ukraine_HG1.SG,Ukraine_HG1,Europe,U5b2,-8708
I5259.AG,I5259,Oceania,P1f,1470
I3498,I3498,Europe,U8b1b1,-5748
I4239.AG,I4239,Asia,T2,-1307
I30414.TW,I30414,Europe,W1+119,-5150
I17914.AG,I17914,Europe,K1a,-4175
I6555.AG,I6555,Asia,M4a,-861
arm7,arm7,Asia,H2+152,-5750
I2937,I2937,Europe,K1a+195,-5408
I20636.AG,I20636,Europe,HV6,600
RA43,RA43,Europe,K1a4a1a,-3273
I11708.AG,I11708,Europe,U7b,-350
I19344.AG,I19344,Asia,H4,-1150
I24597.AG,I24597,North America,E2a,1550
I5365.AG,I5365,Europe,U5a1b1e,-10
I2472,I2472,Europe,K1a+195,-1515
I1152,I1152,Asia,J2a2d,-4200
I10770.AG,I10770,Asia,T2c1+146,-1500
I0971.AG,I0971,South America,A2+(64),700
I15825.AG,I15825,Europe,J1c2,-1900
I4055,I4055,Europe,U3a1,300
I1636.AG,I1636,Asia,W3a1,-6
I32300.TW,I32300,Europe,K1c1,1200
I12363.AG,I12363,South America,D1g+16189,1570
I2470,I2470,Europe,J2a1a1,-1321
I0769.SG,I0769,Europe,U5a2a1,501
I14104.AG,I14104,Europe,H,-225
I18277.AG,I18277,Asia,H13a1a2,-1335
DA206,DA206,Asia,HV13b,194
UNTA58-62_147,UNTA58-62_147,Europe,H2a1,-1966
I0460,I0460,Europe,H45,-2334
I10378.AG,I10378,Europe,T2b,-600
STR_266,STR_266,Europe,J1cH,520
Kivutkalns42,Kivutkalns42,Europe,H1b1,-685
I14358.AG,I14358,Europe,H3,-858
Spiginas1,Spiginas1,Europe,H11a,-4340
I0798,I0798,Europe,H10e'f'g,-4130
HUGO_190,HUGO_190,Europe,J1c3g,-2157
I19148.AG,I19148,Africa,U3b2,850
I3709,I3709,Europe,K1b1a,-3897
I2215,I2215,Europe,T2b,-5600
I6891.AG,I6891,Asia,R5a2,-292
I1088.AG,I1088,Europe,J1c2m,-1875
I12138.AG,I12138,Asia,T1a1,-999
I19020.AG,I19020,Europe,H6a1a,-1800
I5069,I5069,Europe,N1a1,-5138
I14863.AG,I14863,Europe,U5b1b1+@16192,-275
I7079.AG,I7079,Asia,K1a12a1a,-2489
I5605.AG,I5605,Asia,W6,-1450
I16254.AG,I16254,Europe,T2b23,-500
I20502.AG,I20502,Europe,H5a+152,-4000
AfontovaGora3,AfontovaGora3,Asia,R1b,-15980
I16168.AG,I16168,Europe,U5b2b3,-3857
I1875,I1875,Europe,U5b2b,-7168
I12465.AG,I12465,Asia,U7b,-900
I7759.AG,I7759,Europe,F1d,-5085
DA171,DA171,Europe,H2a1,500
U2_2,U2_2,Asia,F2a,-350
RISE210,RISE210,Europe,T2a1a,-1362
I15108.AG,I15108,North America,B2,1438
I5834,I5834,Europe,W5,-2250
I7805.AG,I7805,Europe,U8b1b1,-1910
I12358.AG,I12358,South America,C,1510
I25323.AG,I25323,Europe,H67,-5150
I11592,I11592,Europe,U5b2b,-2700
SZ43,SZ43,Europe,H1e,508
I14858.AG,I14858,Europe,J1c1,-304
I14193.AG,I14193,Europe,T2e,-1900
I14533_d.AG,I14533,Europe,T2,600
JK2899,JK2899,Africa,T1a7,-734
Val146,Val146,Europe,H1bm,-1540
I4617.AG,I4617,Asia,U3b3,-3050
I11734.AG,I11734,Asia,U4a,-2968
I14933.AG,I14933,Asia,F3b1a,400
I4329.AG,I4329,Europe,J2b1a,-2383
I5882,I5882,Europe,U5a2a,-3096
STR_393,STR_393,Europe,H5a1,495
I15033.AG,I15033,Europe,T1a1,-1815
I17019.AG,I17019,Europe,T2b,-1320
I7796.AG,I7796,Europe,H,-1781
Sarretudvari-Hizofold/5/anc10,Sarretudvari-Hizofold/5/anc10,Europe,I5a1a,935
I14620.AG,I14620,Asia,T1a1,-965
I13861.AG,I13861,Europe,K1a1b1a,1325
I3238,I3238,Europe,H3+152,-2350
I17941.AG,I17941,Europe,H7,-4898
I2455,I2455,Europe,U5a2c3a,-2018
I3130,I3130,Europe,U5a1c,-903
I3308.AG,I3308,Asia,C5b,-177
SCY012,SCY012,Europe,U5b2a1a2,-350
I19381.AG,I19381,Africa,L2a1a,1450
RA45,RA45,Europe,H1,-3012
DA143,DA143,Europe,U4b1a4,50
BL_4,BL_4,Asia,C5+16093,-500
I15498.AG,I15498,Europe,H36,200
I14787.AG,I14787,Asia,H5,1000
I24500.AG,I24500,North America,E2a,1475
I6368.AG,I6368,Asia,L3,-680
I5957,I5957,Europe,T2,-5250
A_4,A_4,Asia,D4b1a2a,-650
DA220,DA220,Asia,HV6,-200
I14617.AG,I14617,Asia,H29,-965
I2351.AG,I2351,Europe,T2c1d+152,-4100
I15338.AG,I15338,North America,L2b1a3,1812
LHSZ15,LHSZ15,Europe,H1c1,550
I2868.AG,I2868,Asia,M33d,939
I14066.AG,I14066,Asia,H,-925
I18468.AG,I18468,Asia,HV18,-1100
I0462,I0462,Europe,K1a+195,-2456
I2383.AG,I2383,Europe,T2b,-5100
I0854,I0854,Asia,N1a1a1a,-6350
I5748,I5748,Europe,X2b4,-2406
I16597.AG,I16597,Europe,H1+16355,-333
I6605,I6605,Europe,H1t,-2383
JK2978,JK2978,Africa,N1a1a2,-940
I4432,I4432,Europe,U5a2c,-5998
I7712.AG,I7712,Europe,T2b,-5650
I16574.AG,I16574,Asia,U8b1a1,-1750
I20145.AG,I20145,Asia,HV7,1300
I16422.AG,I16422,Europe,H3+152,-258
I19328.AG,I19328,Asia,N1a1a+152,-859
I4427.AG,I4427,Africa,L0d1b2b,-4059
I2954.AG,I2954,Asia,H2,-366
I3432,I3432,Europe,U5b2b3,-2996
Villabruna,Villabruna,Europe,U5b2b,-12030
I1274.AG,I1274,Europe,H3,-2600
I0727,I0727,Asia,K1a2,-6000
I7347.AG,I7347,Europe,D4b1a2a1,1225
I35008.TW,I35008,Europe,T1a1l,1125
I18801_d.AG,I18801,Europe,H+152,-2825
I16687.AG,I16687,North America,A2e,1015
A_8,A_8,Asia,U4a3,-650
I7971.AG,I7971,North America,A2,1326
I13839.AG,I13839,Europe,U4c1,936
LHSZ7,LHSZ7,Europe,T2e1,550
I16184.AG,I16184,Europe,H17,-1400
I1100,I1100,Asia,K1a or K1a6,-6350
RISE1165,RISE1165,Europe,HV16,-2828
RISE179,RISE179,Europe,K1a3,-1893
PCA0053,PCA0053,Europe,K1b2a,170
NE7.SG,NE7,Europe,N1a1a1a,-4417
MX189,MX189,Europe,T2b,-2070
I2803,I2803,Europe,H,-3100
I11736.AG,I11736,Asia,U4,-3071
I7963.AG,I7963,Europe,U2e2,-2000
Iboussieres25-1,Iboussieres25-1,Europe,U5b2a,-9775
I24278.AG,I24278,Europe,H,-5150
I20628.AG,I20628,Europe,I2a,-181
I6351.AG,I6351,Asia,C4b1,-935
I17884.AG,I17884,Europe,H6a1a,-409
I19488.AG,I19488,Europe,C4a1a+195,-800
JK2914,JK2914,Africa,T2,-459
I3980,I3980,Europe,H1e1c,516
POST_140,POST_140,Europe,H41a,-2020
ARS024,ARS024,Asia,C4a1a1,-1222
I2394.AG,I2394,Europe,H40,-4281
RISE471,RISE471,Europe,J1c1b,-1605
I14734.AG,I14734,Asia,U2e1b,-550
I12458.AG,I12458,Asia,M4,-900
I18110.AG,I18110,Europe,H1ag,-250
I21403.AG,I21403,Europe,H,-250
I26751.AG,I26751,Europe,H79,250
I17258.AG,I17258,Europe,K1a2,-465
JK2970,JK2970,Africa,U1a1,-282
I14602.AG,I14602,Asia,J1c2e,-975
RISE94,RISE94,Europe,K1a2a,-2546
I19481.AG,I19481,Europe,J1c,-600
Donkalnis7,Donkalnis7,Europe,U5a2d1,-5200
I13760.AG,I13760,Europe,H2a3b,-225
I15976.AG,I15976,North America,C1b2,838
I1657.AG,I1657,Asia,U3a2a,-3173
I29876.TW,I29876,Europe,H,-5600
I12486.AG,I12486,Asia,J1b1a1,-3100
I8157,I8157,Europe,HV0+195,-2700
I12483.AG,I12483,Asia,HV,-3100
I12783.AG,I12783,Europe,J1c5,-649
I1297,I1297,Europe,H5b,-5600
I14879.AG,I14879,North America,C1b,1299
POST_84,POST_84,Europe,X2b+226,-2027
RISE512,RISE512,Asia,U2e1,-1372
I1506,I1506,Europe,U5b2c,-5188
I24022.AG,I24022,Europe,U8b1a1,-5150
I8081.AG,I8081,Asia,F3b1a2,541
I16100.AG,I16100,Europe,T2b,-1375
I20656.AG,I20656,Europe,I4a1,500
I2405,I2405,Europe,W5,-3178
I8199,I8199,Europe,U5b1+16189+@16192,-2700
PCA0031,PCA0031,Europe,K2a,192
JK2952,JK2952,Africa,J2a2c,-696
RISE569,RISE569,Europe,H1af,715
I4067,I4067,Europe,R1b1,-1818
I16619.AG,I16619,Europe,H49,-248
DA134,DA134,Europe,I1,50
JK2974,JK2974,Africa,H,-846
RISE546,RISE546,Europe,U5a1d2b,-2700
I3320,I3320,Europe,I1,-200
I2699.AG,I2699,Europe,HV,-50
I2165,I2165,Europe,T2f,-2958
I18413.AG,I18413,Europe,H1+16278,-1150
I15706.AG,I15706,Europe,H5'36,1630
I2354.AG,I2354,Europe,T2c1+146,-4250
Rebolal,Rebolal,Europe,K2b1,-3340
PCA0045,PCA0045,Europe,U5b1d1,170
I15514.AG,I15514,Europe,U4a2a,200
I20515.AG,I20515,Europe,H6a1a3,941
I12516,I12516,Europe,U5b2b2,1008
I19913.AG,I19913,Europe,J1c2e,-1321
A_9,A_9,Asia,U5a1d2b,-650
I15622.AG,I15622,Europe,H,-3950
I11145.AG,I11145,Europe,H1q,-72
I20224.AG,I20224,Asia,H14b,-615
I11540.AG,I11540,Asia,A1a,227
I2111,I2111,Europe,HV,-3697
I2600,I2600,Europe,U5b1+16189,-2035
POST_12,POST_12,Europe,J1c3g,-2109
I2606,I2606,Europe,K1a+195,-3115
I14188.AG,I14188,Europe,K1a1b2a,-1900
I13767.AG,I13767,Asia,R1b1,-1248
I35014.TW,I35014,Europe,T2h2,1125
I23569.AG,I23569,Europe,X2b4a,-2087
I18490.AG,I18490,Europe,H58,-290
I6226.AG,I6226,Asia,H91,-270
I2434,I2434,Europe,U5b1d1,-3100
I13712.AG,I13712,Europe,U5b2b3a,-964
I16273.AG,I16273,Europe,H5a2,-96
I4422.AG,I4422,Africa,L0k1,-3206
DA65,DA65,Asia,N9a9,408
LICOL23,LICOL23,Europe,H2+152,685
LICOL145,LICOL145,Europe,T2b,685
I15556.AG,I15556,Europe,H10d,395
I4295.AG,I4295,Asia,A8a1,-1140
I2378.AG,I2378,Europe,U8b1b,-5100
NOV_7,NOV_7,Asia,H1c,-700
I13883.AG,I13883,Asia,N9b2a,-909
RA63,RA63,Europe,H5a,-1996
I26742.AG,I26742,Europe,HV0e,-700
I2268.AG,I2268,South America,B2,-2200
arm5,arm5,Asia,J1b1b1,-2900
DA202,DA202,Asia,U5a1,-712
I19342.AG,I19342,Asia,R1a1a,-1150
WEHR_1375,WEHR_1375,Europe,K1a3,-1867
I18612.AG,I18612,Africa,H2a,850
I18636.AG,I18636,Europe,K1a1,-5175
LHSZ6,LHSZ6,Europe,I3,550
I19404.AG,I19404,Africa,L3,1550
I4098.AG,I4098,Asia,W6,-1428
I6325.AG,I6325,Africa,L2a1d1,727
I19419.AG,I19419,Africa,L3f1b1a1,1450
I0116,I0116,Europe,W3a1,-2036
I2016,I2016,Europe,V1,-5175
I2158,I2158,Europe,U2'3'4'7'8'9,-12324
I16450.AG,I16450,Europe,T1a1,-100
I6543,I6543,Europe,H1,-2212
I5396.AG,I5396,Asia,U4d,-859
I0419,I0419,Europe,U2e1h,-2050
I16400.AG,I16400,Europe,U3a1,-1950
I22934.AG,I22934,Europe,H,-675
I14807.AG,I14807,Europe,T1a1,-291
I18114.AG,I18114,Europe,J1c6a,-3950
I19339.AG,I19339,Asia,U3b2a1,-1150
SX26,SX26,Europe,K2b1,-2378
I34297.TW,I34297,Europe,U5b1b,400
I4996.AG,I4996,Europe,J1c5,-285
Karos3/7,Karos3/7,Europe,U2e1b,920
I3273,I3273,Europe,J2a1a1,-3495
I15552.AG,I15552,Europe,H1c,395
POST_28,POST_28,Europe,K2a5,-1966
I12560,I12560,Europe,H4a1,-600
I4100.AG,I4100,Asia,U5a2b,-961
I12031,I12031,Europe,H1e2,550
I1507,I1507,Europe,R1b1,-5710
I0111,I0111,Europe,H3ao,-2340
I12787.AG,I12787,Europe,H2a2a1,-441
MS10619,MS10619,Europe,H1c,-450
I6761,I6761,Europe,K1a+195,-3525
I16584.AG,I16584,Asia,N1a1b1,50
POST_38,POST_38,Europe,H1e,-2116
LD903,LD903,Europe,U3a1,-1966
I4312.AG,I4312,Asia,HV2a,-1659
I12903.AG,I12903,Europe,U5b1c2b,-650
I33812.TW,I33812,Europe,U1a3,400
I20443.AG,I20443,Asia,H2a,-946
I3717,I3717,Europe,U5a2a,-5339
I13710.AG,I13710,Europe,I4a,-1302
I8365,I8365,Europe,H,-2638
I2516.AG,I2516,Asia,J1d,-8109
I11458.AG,I11458,Asia,M3a2,-2650
I4562,I4562,Europe,H1,-1680
I10480.AG,I10480,Europe,U5a1a1,-1981
I8215,I8215,Europe,HV11,-375
poz279,poz279,Europe,W5b,-2345
I2977,I2977,Europe,H1,-2886
I14380.AG,I14380,Europe,T2e1,-285
I20802.AG,I20802,Europe,H41a,250
I16376.AG,I16376,Asia,W+194,-740
I4188.AG,I4188,Europe,K1a,-5100
I17477.AG,I17477,Africa,L5a1b,850
Falkenstein,Falkenstein,Europe,U5a2c,-7250
ERS1790733,ERS1790733,Asia,N1a3a,-1650
I5473,I5473,Europe,U5b,-2250
poz280,poz280,Europe,W5b,-2550
I6553.AG,I6553,Asia,U2e1'2'3,-884
I7781.AG,I7781,Europe,C4a'b'c,1335
I14194.AG,ULN002,Asia,C4a1,-884
I5023,I5023,Europe,U2e1a1,-2250
I13383.AG,I13383,Europe,J2a1a1a,-783
I7542.AG,I7542,Asia,HV13b,-1816
I18487.AG,I18487,Asia,R0a3,-1440
I16240.AG,I16240,Europe,U3,-5150
I19145.AG,I19145,Africa,L2a1d1,850
LHSZ12,LHSZ12,Europe,W6,550
I5228.AG,I5228,Asia,J2b,-144
19727,19727,Asia,K,-6415
I1302.AG,I1302,Europe,J2b1a3,-2600
SZ3,SZ3,Europe,H18,508
Val107,Val107,Europe,H1bm,-1540
I5836,I5836,Europe,H1b1+16362,-2250
I27384.AG,I27384,Europe,H2a2a1g,5
I3354.AG,I3354,Europe,D4,-5287
N47,N47,Europe,U5b2a2,-2455
KZ6,KZ6,Europe,N1a1a1a3,-4200
I7942.AG,I7942,Africa,L2d1a,1543
I13754.AG,I13754,Europe,U5b2b3,-225
I30430.TW,I30430,Europe,W5,-5150
I3985.AG,I3985,Asia,N1b1a2,-1330
I17366.AG,I17366,Europe,U5b2b1a,-5255
I4891,I4891,Europe,J2a1a2,-2172
I1169,I1169,Asia,J2a2d,-4200
ARS002,ARS002,Asia,D4j5,-1098
I8340,I8340,Europe,K1a+195,-425
I7457,I7457,Europe,H3+152,1200
I4199.AG,I4199,Europe,U5b2b1a,-5100
Mo_2,Mo_2,Asia,D4h4a,-350
I7026.AG,I7026,Asia,C4a1a+195,-272
I17642.AG,I17642,Europe,G3a1'2,997
I21846.AG,I21846,Europe,H,-5125
I21393.AG,I21393,Europe,K1b1a,-3650
I6333.AG,I6333,Africa,T1a7,773
I2241.AG,I2241,South America,C1c,1025
Eiros1,Eiros1,Europe,V,-1404
I13128.AG,I13128,Europe,T2b3+151,-636
I3617.AG,I3617,Asia,F4b1,306
I13783.AG,I13783,Europe,H1+16189,-1072
CB13,CB13,Europe,K1a2a,-5398
I1972,I1972,Europe,K1a4a1,-4760
MX193,MX193,Europe,K1a+195,-2122
I21390.AG,I21390,Europe,U8b1b,-3680
Pr1,Pr1,Asia,U3,-350
LIAV_31,LIAV_31,Europe,U5a1,-500
I18091.AG,I18091,Europe,K1a+195,-5150
I6707.AG,I6707,Asia,U4a1,-1482
I0022,I0022,Europe,T2e,-5175
I10768.AG,I10768,Asia,J2a2a2,-1550
I1900.AG,I1900,Europe,W1+119,-4736
I15554.AG,I15554,Europe,H,430
I0174,I0174,Europe,N1a1a1,-5619
DA127,DA127,Asia,D4b1a2a1,278
I6356.AG,I6356,Asia,C4a1a3,-300
I19209.AG,I19209,Europe,H,-300
I20673.AG,I20673,Europe,T2f1a1,500
I2495,I2495,Asia,H,-2426
I20800.AG,I20800,Europe,C4d,625
I6939.AG,I6939,Asia,H1,1822
DA68,DA68,Asia,M11a,586
I15168.AG,I15168,North America,B2b,-5120
I17183.AG,I17183,Asia,K1a4c,-1320
RA54,RA54,Europe,J2b1a2,-2368
Karos2/1,Karos2/1,Europe,D4c2a,920
I18745.AG,I18745,Europe,HV0e,-1600
I0679,I0679,Europe,H5,-5672
I20986.AG,I20986,Europe,HV0+195,-226
I16595.AG,I16595,Europe,T2b9,-286
I3890.AG,I3890,Asia,J1b,-750
I17316.AG,I17316,Europe,J1c1b1a1,-300
I3590,I3590,Europe,H1,-2238
I17891.AG,I17891,South America,B2j,-280
I5385,I5385,Europe,H5,-2301
I15526.AG,I15526,Europe,H13a2b2,270
I22057.AG,I22057,Europe,H2a1k,-20
I14860.AG,I14860,Europe,X2b+226,-281
I24501.AG,I24501,North America,E2a,1632
I20526.AG,I20526,Europe,T2+16189,-900
I5240,I5240,Europe,U5a1c,-8855
I26762.AG,I26762,Europe,N1a2,375
I1879.AG,I1879,Europe,V6,1554
I24263.AG,I24263,North America,E2a,1350
I17432.AG,I17432,Europe,H+13708,-480
I12457.AG,I12457,Asia,W3a1,-978
I30413.TW,I30413,Europe,K1a,-5150
Aes5,Aes5,Europe,J1c3,-2960
I20147.AG,I20147,Asia,R0a,1300
I13717.AG,I13717,Europe,U5a1a1,-309
STR_220,STR_220,Europe,U5b2b,505
I11306,I11306,Europe,J2b1a2,-2950
I6141.AG,I6141,Africa,L2a1+143+16189  (16192),860
I17455.AG,I17455,Europe,H+152,-5250
DA23,DA23,Asia,F1b1b,1070
I0166,I0166,Europe,V1a,-5138
I24276.AG,I24276,Europe,N1a1a1a2,-5150
I15490.AG,I15490,Europe,H6b,200
I8576.AG,I8576,South America,D1g+16189,1850
LRCMUS71,LRCMUS71,Europe,H1c1,550
I17909.AG,I17909,Europe,K2b2,-5125
I6119.AG,I6119,Asia,J1,-2025
POST_16,POST_16,Europe,T2f8a,-1970
I6126.AG,I6126,Asia,N2,-2050
I15047.AG,I15047,Europe,H13a1a1,-220
I5881,I5881,Europe,U5a1b,-5138
I16549.AG,I16549,Europe,H1an1,-918
DA29,DA29,Asia,I1b,1300
I15529.AG,I15529,Europe,H11a2,150
JK2904,JK2904,Africa,R0a1a,-286
I1699,I1699,Asia,R0a2,-6750
I18220.AG,I18220,Europe,U5a2b,-362
I1313_d.AG,I1313,Europe,V+@16298,-1700
I3342.AG,I3342,Asia,M3a2,851
I14823.AG,I14823,Asia,T1a2,1573
LIAV_40,LIAV_40,Europe,H,-500
